# u6-translation-v1
# kind	key	source_sha256	zh
dialogue	dialogue:0x0415:3fa:0	f8dc9919286fa70c3da35c043c5021d8838aceb4565efe216eb92be6e6565789	「真實？當然是真的！即使是像我這樣的小偷，也不會對聖者說謊。」
dialogue	dialogue:0x0415:448:0	6904902496ff39f78e906d48317697d7c5f005cc97992a7378a1178ad6c28aa5	@好吧，我承認了。我確實沒有孩子。但那頭管理這地方的愚蠢母牛根本聽不進講道理的話——說點互相譲步之類的，懂我的意思嗎？@*
dialogue	dialogue:0x0415:4b:0	4cfd9dcd009aa19fbc6ce6c2cd9104d83c7cdf6d5bd30cf702eb4c341097a4e2	請問可以說話嗎？
dialogue	dialogue:0x0415:4ec:0	5484b113096ec2fb3188752c6b0aa3f995d35d8cea07afc340c1e5da7bd202d5	@我告訴你吧。如果我告訴你符文的在哪，你會把它拿走嗎？我不想讓那些自以為是的混蛋擁有它。好嗎？@.
dialogue	dialogue:0x0415:56f:0	c77c569808fe83c8d6225fa98123d3fe27f8c84d8de1f98eb02de3bd11e8f546	@好吧，我聽你的話。去「被屠殺的羔羊」；我在那裡的盆栽植物下藏了符文。另外，幫我對她大人撒泡尿！
dialogue	dialogue:0x0415:5d:0	9ad394e8fee166c5e1636807fbade60f6b45d2130f8e6e898b4acab5e6e23235	@誰在那裡？@
dialogue	dialogue:0x0415:600:0	8e89c2505c5b9a4ed8bb21b12dca9bbc9a4dbb91d1d31f2988858b377ece5c69	@讓那些石像鬼把你這夥人全部帶走吧！你永遠別想從我這裡問出什麼！
dialogue	dialogue:0x0415:652:0	dcd69bed70a827d5fdda1d28272d508c795fb32cebab243d5208ec9ef89f6453	符文
dialogue	dialogue:0x0415:657:0	dbbaec00338a0d34958978a7bc8445bd8451549a8d4ce66a23ca3b1cf0016846	@如果你放我走，我就告訴你符文在哪裡。我得照顧我的孩子。@
dialogue	dialogue:0x0415:6ac:0	3db1172c41c2b02ae6be735c54bed5580c77d97f1a5e37cd2095c31724cd2108	@我承認我盜了那個墳墓。但那是因為他大人已經不再需要那些東西了。我得餓著肚子養活我的孩子，是吧？@
dialogue	dialogue:0x0415:6c:0	892ab8964f45e03650b02eaf2b65baaae92cf9b4c700eec96a61dcfbd7767948	@我們能再談談嗎？@
dialogue	dialogue:0x0415:73a:0	22a664c6bb9bfe2c76a48098beeef09cb794cfa6b4603feff86e1f6bed3af220	@你是認真的嗎，聖者？他們真的會讓我回家嗎？@
dialogue	dialogue:0x0415:770:0	006b56bedb267959ff32b57ebddcba02f95abaa3629f2a36a532f1725f035631	他的臉亮了起來。@我就知道可以靠你，聖者！我會信守承諾的。我把符文藏在「被屠殺的羔羊」旅館的一盆植物下面。@
dialogue	dialogue:0x0415:811:0	4420a91e9741daa943986d45034c4589488a6d0bbc1f1719ac7b99eea0e5200c	當你離開時，Iolo 小聲對你說。@也許這是有必要的，聖者，但說謊讓我不安。即使是對那樣的人。@
dialogue	dialogue:0x0415:84:0	0b401dd400f68eb3ec4ebc99e77dc4c71e4d143627b25ea33a78a0e93c1a271d	@走開！@
dialogue	dialogue:0x0415:88c:0	9aab914ef9489606739f423bad8a3b927be1918d6416b9cba51cd7542b31fb57	他的臉色垮了。@那我就什麼都不說了。我得照顧我的孩子，我確實得。@
dialogue	dialogue:0x0415:8:0	cde48537ca2c28084ff560826d0e6388b7c57a51497a6cb56f397289e52ff41b	朋友
dialogue	dialogue:0x0415:8df:0	4ebb16f8704828eff1fe370497ae995493ee5875c30509d2f19e84117bb221b8	@求求你，聖者！告訴他們讓我回家！告訴他們關於我那些可憐的沒有父親的孩子！他們會聽你的！@
dialogue	dialogue:0x0415:8f:0	4dd643712af7c6dd09f42b2bb9b0a3939e17af6326e84f06aad914de065465d7	@天哪！@
dialogue	dialogue:0x0415:94e:0	1a23c68d14b09ff94e6fb0442c6962161db64c4a624e3bcb76e06ad5ce7be971	@我必須走了。..@
dialogue	dialogue:0x0415:966:0	0ea8e7372d037ae35ccfd2c11002b8600e7a27a40447642f0f0ae9eafa4639f0	@想想我的孩子們！@
dialogue	dialogue:0x0415:9a:0	10f9d1152c0ee340a4a60a022acc84158809a3ea670a8fcfe0f7f9308832e972	@我才不跟你說話，你們跟其他人一樣！不管你們回來多少次，我都堅貞不屈！
dialogue	dialogue:0x0415:f:0	be1f1adfd4b526ae993df5fd0a4788dde886147568a07ab567b4b088d3718ca0	@放我出去！
dialogue	dialogue:0x0416:0:0	728634cb3bc407ebf0e48b41177cf2562f9c090aeb204facdbc9a1db291281fa	商店營業中
dialogue	dialogue:0x0416:10b:0	8af226af20b6f738643118b3a7d6b1453c0c5e46e338569c1c9bc97a60b57942	@我聽說你來城裡了！@
dialogue	dialogue:0x0416:133:0	ccb4bc285ed442ede667961dd6bcd98b466fc7e94d9dbc267a9263e63d7f596a	Iolo 熱情地接待他從前的學徒。@生意怎麼樣，Gwenneth？@
dialogue	dialogue:0x0416:15:0	c177affdff64002e306226176d2b8da5b15b14ef87bb52c6ab58d7ad2bd80848	弓
dialogue	dialogue:0x0416:17c:0	53859256b9f092833ca881c97f4f82de6d641d051983bf8a45b66017f6203406	@很好，非常好。Sir Geoffrey 親自下了一個大訂單！現在對弓的需求量很大，都是因為那些石怪！@
dialogue	dialogue:0x0416:19:0	8fd4adeddac337d9293b70fad83d42f6dc4419b5c4f5f3cf2ec3fdddb8b015bc	弩
dialogue	dialogue:0x0416:20b:0	6671e726a1bb877b6071dfeb97e05cba492085f63bacf38a154f2ce47f45a496	轉過身對著你，Gwenneth 說，@今天這麼好，我能為 Iolo 的朋友做點什麼，
dialogue	dialogue:0x0416:22:0	3b57229f7ffa6af2de35e30e7595465121e7f91ae2344fcb4b1afaf12cbe671a	魔法弓
dialogue	dialogue:0x0416:25a:0	6b161a4056ace4511def9dd155dde47a5456e27eb2fa9d72616aa2798092a8fe	?@
dialogue	dialogue:0x0416:25d:0	ae9a922c9a18cac8adc7110d166cb6c021b17081936fab68b2d4c584f6aba70c	@我認識你！你是 Iolo 的朋友，
dialogue	dialogue:0x0416:289:0	cacf51845681be02418f36dd9138649f54d6f35de26ab082ff495a3da7e5067c	!@
dialogue	dialogue:0x0416:28c:0	c42730a8e16fbf1ffcc128f78b3fecaf1b54b28c89152148c6ef4bc16f8c3791	在這個美好的日子，我能為你做什麼？
dialogue	dialogue:0x0416:2af:0	29ec601150c9e06f3908190a3c57885c5b7de1eaea0d0c1ec78664b8c44c1a7c	再次見面了。在這個美好的日子，我能為你做什麼？
dialogue	dialogue:0x0416:2c:0	c4b9e8ad35170faec914b49de60127796e266b300d81a7ce88736fa3cff4e813	投石索
dialogue	dialogue:0x0416:2df:0	82a3537ff0dbce7eec35d69edc3a189ee6f17d82f353a553f9aa96cb0be3ce89	名字
dialogue	dialogue:0x0416:2e4:0	5e8c9902207afaeb7120430c585a445f21e92932081d64bc99f80e4925bcb002	工作
dialogue	dialogue:0x0416:2e8:0	30138cb71790fa4dc172e4d11505acd8d9a61e7d660a805a41078ccc0fa1ad2f	石怪（gargoyles）
dialogue	dialogue:0x0416:2f2:0	b49f425a7e1f9cff3856329ada223f2f9d368f15a00cf48df16ca95986137fe8	再見
dialogue	dialogue:0x0416:2f6:0	e8197b20f8e71e429645f83cc6f07d9d43ee7a30ef5dc6c02dd16692a7bc9aac	購買
dialogue	dialogue:0x0416:2fa:0	c0f21d451463ec3e3254bf2d631b70a46e870f72eca69b2a869625407c22a8b0	出售
dialogue	dialogue:0x0416:2ff:0	9170ba2c1b2fec6121792ef0030c3672d46eab34fa8491553e82839c8d1e7cd0	多麼奇怪的問題。我當然是Gwenneth。
dialogue	dialogue:0x0416:32:0	701c0c998a78d1381a2cd0349ac0596fc5180ec6fd533749252e98993e657c44	三連弩
dialogue	dialogue:0x0416:333:0	f4ee6c823fe9d823262761f8623514cf8811ef17533bcc163758e0691dc2d421	去問Iolo吧！難道你不認識Iolo嗎？好吧，我是他從前的學徒，Gwenneth。
dialogue	dialogue:0x0416:38d:0	de03f07cce4c1f3756e991c9fa45f92fb0fc4f8c9e077640d1bd2f04a5b98ed2	@我曾是 Iolo 的學徒，但後來他決定退休了。現在這是我經營的店鋪，這裡賣的弓都是我製作的！當然，為了尊敬師父，店名還是叫 Iolo's Bows。@
dialogue	dialogue:0x0416:42:0	2e4b9cc2428beb7bff6a56c14d7304e472a23e890e91ef0a6b0b0380e89f9734	朋友
dialogue	dialogue:0x0416:445:0	3ffda9d9f126f9841666c4e37ab418e8e87d95987cb10dce4d57a0f51db1fab8	聽到這裡，Iolo謙虛地紅了臉。
dialogue	dialogue:0x0416:463:0	6108047024f931c08b709b72279db5a65344b5f479c8c54f9abc072016351d8b	Iolo
dialogue	dialogue:0x0416:468:0	a9a08827dce5f0696fc57408db981ac09360ddd00760e4fa8e2b880f355a8b02	箭矢和弩箭
dialogue	dialogue:0x0416:479:0	76368727f0d002026259cfe3c1b1af178217ae7f9d8ee55e599c98d365d86bb1	她笑了。我不希望在Iolo的朋友們面前談論他。那樣我會讓他難堪的！
dialogue	dialogue:0x0416:4a:0	cde48537ca2c28084ff560826d0e6388b7c57a51497a6cb56f397289e52ff41b	朋友
dialogue	dialogue:0x0416:4d4:0	6f5ce016ea8b6a65bea7284bc3985c3db2ec3d8936f124c9296c416359d1d36b	不，我實在不希望在師父背後說他的壞話。
dialogue	dialogue:0x0416:51:0	db0091daa096435767eefe7716b515616e2f61f687f202e68bf037c76f779c39	歡迎，夫人！
dialogue	dialogue:0x0416:51a:0	a3b833b28ffa8ec1d5258ab50e0cb6c33326765b5ce312da53c08bd79fbf07e8	我從士兵們那裡聽說，石像鬼是兇猛的對手。有些石像鬼快如疾風，能像閃電一樣攻擊你！石像鬼還有一種奇怪而可怕的武器。
dialogue	dialogue:0x0416:5e8:0	c68fef1abac63a8353831df2718519fee1c4c16d63ff13bc473a65be02fb60bf	武器
dialogue	dialogue:0x0416:5ef:0	5857392fd3282207c0707237622f37eb5ae2b6780ff46f45bc602be248a23fde	那叫迴力鏢，是一種非常古怪的遠程武器。它飛出去擊中目標，然後返回到投擲者手中！面對這種魔法，士兵們選擇配備結實好用的布里塔尼亞長弓！
dialogue	dialogue:0x0416:66:0	3abd987016581a7ae74051d3ae8bc575da0a4920ce1a415a8f1714317db85409	請進，請進。
dialogue	dialogue:0x0416:6d7:0	0781e8137fdcbe41a208e7a97d570c6415a2f4dbfe96c9296fb4995a6f460067	嗯，我通常都會備有這些貨。但最近因為石像鬼戰爭，物資短缺。去北邊找製箭師Lynn看看吧。 Fletcher
dialogue	dialogue:0x0416:772:0	eca236cdc6725922a22d3042982298346e5e11bde856b79aa91231847789e825	Lynn
dialogue	dialogue:0x0416:777:0	4f7ecc36e77a3aaa4b149b85d157c6541637c9ffd6a43ae5220f97558439317e	Lynn是一位出色的製箭師，通常都會供應給我箭矢和弩箭。不過，現在我貨架上已經沒有存貨了，因為士兵們買光了所有東西。
dialogue	dialogue:0x0416:7a:0	ceee6afba4bd5affb08ffb28cb0ca27f51252e7dd442a9af56f1edb132fb292d	再次見面，Gwenneth。
dialogue	dialogue:0x0416:80c:0	e4fc94e009a97583d9280b6c13236410901a7d4253db17fc7d97d16d828e4e3c	你的隨身空間不夠，無法攜帶它。
dialogue	dialogue:0x0416:82f:0	c4aad00b675379563a6f605a95fc08835d5a99bb622e75372ff6cb1a3f518824	很抱歉，你的金錢不足。
dialogue	dialogue:0x0416:85b:0	1ec10c98238362d0e5a41415000bf3c0b4c6ef9fa88b147398a29f56f95ff4f6	Gwenneth 遞給你 
dialogue	dialogue:0x0416:873:0	b29a60a014c945dbfcd1823f846eef05bdf80bc1d7f097d6d407291959aca7df	. 我希望你喜歡它！
dialogue	dialogue:0x0416:892:0	f845c635be936f0e78289e26dd28264bc0a92eec2cfc03a75f9ff7795b4145a9	“那你要選哪個？”
dialogue	dialogue:0x0416:8a8:0	76be50a8f84f5d71a127efb03ed79b86a8c045282c55b50678b231c27ae3ef56	@你要哪個？@
dialogue	dialogue:0x0416:8ba:0	393ed09100b20cdd8be414bf2edc9e90f3c5f71655abc00997e4858c365dbf5c	“那 
dialogue	dialogue:0x0416:8c1:0	2acc0263811781337dc761a9418c3059738bfa3d0d7c1fe9d24777d63033920e	 賣 
dialogue	dialogue:0x0416:8cd:0	addf301ebaf10636c2441590edeb57537f625b4e3661e292ad271fb9ee0f7d45	 金幣。感興趣嗎，聖者？”
dialogue	dialogue:0x0416:8e9:0	556ba8cb2e320afdf8768844a899a5546ebb9dd25ad66b1c756d461efe2ab220	“啊，我看你是個有眼光的買家。這把三連弩值得一看。這件附魔武器能同時射出三支弩箭！”
dialogue	dialogue:0x0416:93:0	f4ceb77159867b6677c933800df9f3585169d44b90d6435164290ae46be75b69	“很高興再見到你，聖者！”
dialogue	dialogue:0x0416:96e:0	3f114cd6706e35cf3e3339bdf05b8a5bf47ba48f360e94768a5bae981901c72f	“通常我是不會出售它的。但因為你的事關重大，我允許你——只有你——購買它。不過，恐怕我得收 400 金幣。你想買這件武器嗎？”
dialogue	dialogue:0x0416:a3e:0	fefc54ae2f7705b3acf392132598d48552e40ee4da178d61107f76c8328414bc	“太好了！”收到你的金幣後，Gwenneth 把三連弩遞了過來。
dialogue	dialogue:0x0416:a8f:0	b8f8e87cef732da033f71b9e51827d9c88d2f4f490652137c0c28eb4594ed138	“但那會讓你負重過載，
dialogue	dialogue:0x0416:ab5:0	91bf445191ab51c7034e6472ec31fe565f08a11c58b7d93a4f80b01c63d8c1b3	“但你沒有足夠的金幣，
dialogue	dialogue:0x0416:ad6:0	8c6f71fedff2861250bda96661d4ce99ae12b33be567af423efa30d51e75fa25	“如果你需要它，它會一直在這兒等著你。”
dialogue	dialogue:0x0416:b17:0	52b3c7b72c96b895864f482a781a35a90b6e0f7a8d4da0652f60643de6ed43bc	“恐怕我只有一把三連弩出售。六個月後再來，我或許會再有一把。”
dialogue	dialogue:0x0416:b4:0	8e73edcba27ed6b1422b10b66e2ae1d4b463cf7dff81185264658e64151a2c36	你看到一位身材嬌小、留著飄逸棕髮的女子。*
dialogue	dialogue:0x0416:b78:0	4594388e3c9a880d70c4193797da84887a9462ce34668f5f5cd288d8a19ee985	還有其他我能為你做的嗎？
dialogue	dialogue:0x0416:b9b:0	91a7ffd5d86cf7a7f8d95b19be7380b32b1078e500cd8adff266eaaa492e1fde	請等我店鋪開門時再來。
dialogue	dialogue:0x0416:bc4:0	89ca2b391f12cca6a9362ff68d72db82abebe98735b55044011b83dd89b62317	再見，各位。Iolo，我很快就會再見到你，並給你這個月的利潤分成！
dialogue	dialogue:0x0416:c23:0	04baaa72086d495613cb4822460fba6b0e0c5b48a766a461c7808a9eafbebb4b	再見，Gwenneth！
dialogue	dialogue:0x0416:c38:0	a292ff8b90a9c9e7fbfce437108656cf624e136696e1d5d9bf8fddf68a94939c	再見，各位。
dialogue	dialogue:0x0416:c50:0	a717a685b6c040e60c00a72d5222aed5de86a9e282c5051f6ab905be961d30d2	再見！
dialogue	dialogue:0x0416:d:0	1785cfc3bc6ac7738e8b38cdccd1af12563c2b9070e07af336a1bf8c0f772b6a	無
dialogue	dialogue:0x0416:e5:0	821688b06da6164e11c9740fb2086080afe2d3e92b3b4d6a67a8046e8ff8cc5f	Iolo！
dialogue	dialogue:0x0416:ed:0	4d68d6ce733cd06e75ca8bc18dbac51c55b0210c37bc4f3c5ecdb0d4ab4594dd	還有你的同伴們！
dialogue	dialogue:0x0416:fallback_6696824924c6caa4:0	6696824924c6caa4e95571f44010e2379316fcef61cd5f4e67b66e2c6e3d2731	@再次見面了。在這美好的<VAR0>，我能為你做些什麼？@
dialogue	dialogue:0x0416:fallback_93fc9f7add1e08d7:0	93fc9f7add1e08d7616e7c54e4a8d30f70fdc4a75cdecc06cfd0459e58ccafc0	轉過身對著你，Gwenneth 說，@在這美好的<VAR0>，我能為 Iolo 的朋友做些什麼？@
dialogue	dialogue:0x0417:0:0	2e4b9cc2428beb7bff6a56c14d7304e472a23e890e91ef0a6b0b0380e89f9734	朋友
dialogue	dialogue:0x0417:136:0	799af252b82bb086f2a2967f6590231aa6c9e932e841f65cf100fd0b78ee4537	Dupre 把手放在你的肩上，低聲說：「Matt 小時候發生了不幸的意外，導致他失聰且啞口。我建議你問問他的妻子，
dialogue	dialogue:0x0417:1d:0	f38c8f4c15ea26f64a58a403f47d7afcaa29831a43a542a4ec1120625592bb37	.......
dialogue	dialogue:0x0417:1e6:0	425730a2bc03632b7c76601d5b581621c0a477fb651a6a313d30fa47e53eaee0	。
dialogue	dialogue:0x0417:1e9:0	82a3537ff0dbce7eec35d69edc3a189ee6f17d82f353a553f9aa96cb0be3ce89	名字
dialogue	dialogue:0x0417:1ee:0	5e8c9902207afaeb7120430c585a445f21e92932081d64bc99f80e4925bcb002	工作
dialogue	dialogue:0x0417:1f2:0	b49f425a7e1f9cff3856329ada223f2f9d368f15a00cf48df16ca95986137fe8	再見
dialogue	dialogue:0x0417:1f6:0	90c993572a2a01446b0976099e8028228fc93dc612ff5291573a5da07614af4f	@blank@*
dialogue	dialogue:0x0417:1ff:0	ff71cf74abb3ccb005b8b64371725db15edc42c1ad33413bbe561b2da3c85ef9	空白
dialogue	dialogue:0x0417:205:0	46ceeaa5e0eee8695a1878e180e5b05c343416a0f6601e3788ad0c503c35b5d0	@blank.@
dialogue	dialogue:0x0417:20e:0	11d40417959631d3d2420e8cd8709893c11cd7a4db737af63e8d56cfa7866f85	生意
dialogue	dialogue:0x0417:217:0	7bd1629f5cfaa907f7fa02a2ae29b2db4cbcb140cb86d636a1b03aa47c297412	@你想來點麥酒、蜜酒、葡萄酒、羊肉，或者來塊蛋糕？@
dialogue	dialogue:0x0417:257:0	e4fc94e009a97583d9280b6c13236410901a7d4253db17fc7d97d16d828e4e3c	你的隨身空間不夠，無法攜帶它。
dialogue	dialogue:0x0417:27:0	dd318ad91067c4a484163911faf3e0b69c740b083d30069411093e327cb0e7da	你看到一個瘦削的人，他的雙眼觀遍了萬物，卻不透露任何訊息。當你向他搭話時，那人以看似某種手勢語言的方式回應。
dialogue	dialogue:0x0417:27a:0	c4aad00b675379563a6f605a95fc08835d5a99bb622e75372ff6cb1a3f518824	很抱歉，你的金錢不足。
dialogue	dialogue:0x0417:2a6:0	fcdcaf2a34325cd3e9d736dea76f5645069d39f68a90dc754ee03d700d402133	Anya 將
dialogue	dialogue:0x0417:2ba:0	b29a60a014c945dbfcd1823f846eef05bdf80bc1d7f097d6d407291959aca7df	. 我希望你喜歡它！
dialogue	dialogue:0x0417:2d9:0	f845c635be936f0e78289e26dd28264bc0a92eec2cfc03a75f9ff7795b4145a9	“那你要選哪個？”
dialogue	dialogue:0x0417:2ef:0	76be50a8f84f5d71a127efb03ed79b86a8c045282c55b50678b231c27ae3ef56	@你要哪個？@
dialogue	dialogue:0x0417:301:0	5c85bb36f3869809fb738a3ba6f990aedbfeca3df2dc1a997fa49c50d0eed8e6	麥酒
dialogue	dialogue:0x0417:305:0	bf35bf9a9fd2c9c081a7fff0df9ee003f6785a3a2c9a3f7f8ed9fa64de6e335f	麥酒
dialogue	dialogue:0x0417:30a:0	32c4feed996880bc92a062dc476f9b8cdb2596a989f2cc5246e9cef605bd5c78	酒
dialogue	dialogue:0x0417:30f:0	3ff68c1502cf515ab9fd9dfb59d7700def7870b067a660b056ec7b89d7ca04fa	羊肉
dialogue	dialogue:0x0417:316:0	32cdb619196200050ab0af581a10fb83cfc63b1a20f58d4bafb6313d55a3f0e9	蛋糕
dialogue	dialogue:0x0417:31b:0	1785cfc3bc6ac7738e8b38cdccd1af12563c2b9070e07af336a1bf8c0f772b6a	無
dialogue	dialogue:0x0417:323:0	bfa62b28147c2cefd9d6caacd414141949da852a5490a49a747711113608f2f1	@總共 3 個皇冠幣， 
dialogue	dialogue:0x0417:33a:0	bf07b22acc9a45dbe1f0290bf292d2413198e8257ee7cbd8055f03341c6e95d8	. 你想來點嗎？@
dialogue	dialogue:0x0417:355:0	077c38265725b335a8367e6faa25f0026369e43ea19161b3b1f1659a662279fa	@總共 4 個皇冠幣， 
dialogue	dialogue:0x0417:36c:0	76ca8a2515e9dabf0c783d0b0e81681f99b943813e334377949ebb3c72b48995	@總共 6 個皇冠幣， 
dialogue	dialogue:0x0417:383:0	25552c263c2a3dfb5769ee2826cd8745576f44e88e735bc9b36c7d355092bda5	@蛋糕是 8 個皇冠幣， 
dialogue	dialogue:0x0417:3a7:0	509c7b1ae23a0db5bded813042f0baa76af6d0263e48019139ae9438e93a243c	. 這樣可以嗎？@
dialogue	dialogue:0x0417:3bb:0	fd05b873420acf92333eb1ea25885608d8bb35bc60e08b89656d99cb76a69a00	@羊肉是 4 個黃金幣。這樣可以嗎？@
dialogue	dialogue:0x0417:3f0:0	4594388e3c9a880d70c4193797da84887a9462ce34668f5f5cd288d8a19ee985	還有其他我能為你做的嗎？
dialogue	dialogue:0x0417:413:0	5c2ab58419c8b7a0895cc2bec069c7ecc19b404a688f4e6cae3c428923d09ade	@很好。你還想談論什麼？@
dialogue	dialogue:0x0417:449:0	30d045f953fec030244b18772bf9e67e24abd2ad0680f9c46b3d602eb5705549	@再見..@
dialogue	dialogue:0x0417:455:0	980b9809a893c5977d1595af04bd1a3871b4d1926ee25a8593da36ed374b425e	@...@
dialogue	dialogue:0x0417:8:0	cde48537ca2c28084ff560826d0e6388b7c57a51497a6cb56f397289e52ff41b	朋友
dialogue	dialogue:0x0417:d7:0	45c80d2aa7cbf3281104d61de93b4d847734b9975e0646b90bced186e85d0803	當他發現你無法理解他時，他聳了聳肩，然後回到他的工作中。
dialogue	dialogue:0x0417:f:0	d1b045f932fa57a6a15cba5002e03b0333d29159b9c2d48002ac68f4c48a54ae	@抱歉..@
dialogue	dialogue:0x0418:0:0	c23b31a0179b550f8a18fb06bc52a26e32333540369073d646da5c84a4dc341f	早晨
dialogue	dialogue:0x0418:12:0	e5bd0801d10e5965354604c20443ddf47fdfc375115151277a525467ad4816a3	晚上
dialogue	dialogue:0x0418:13c:0	2d687b2c0822662e368b146923c2d704ad74b269e5a4dc991e8b2e6828ad1f22	@這裡，給你。@ 她將符文遞給你。@祝你旅途平安。@
dialogue	dialogue:0x0418:196:0	3817c5f9008f6d0bbf69d0ed16fb59bdeeae34c974dc4d031787556bfdbb7a5f	@祝你好運！@
dialogue	dialogue:0x0418:1a3:0	94b30eb496d52f8a3e59daeefe5617f2f4ba11c94dbed0a892981e72ef78cd3e	@噢，你現在攜帶的東西太多了。你最好稍後再回來拿。@
dialogue	dialogue:0x0418:1a:0	2e4b9cc2428beb7bff6a56c14d7304e472a23e890e91ef0a6b0b0380e89f9734	朋友
dialogue	dialogue:0x0418:1f2:0	0c28880c0bf5eec52151f6b2da17b26793b233947d152c8d8cac7202e91cab07	@嗯，如果你後來得到他們的允許，請告訴我。@
dialogue	dialogue:0x0418:22:0	cde48537ca2c28084ff560826d0e6388b7c57a51497a6cb56f397289e52ff41b	朋友
dialogue	dialogue:0x0418:22a:0	800ef8f62feaf64d1282f4b912ee1aa4c1b41e1ebb541f40745162aef219a114	@噢，又見到了。@
dialogue	dialogue:0x0418:23d:0	82a3537ff0dbce7eec35d69edc3a189ee6f17d82f353a553f9aa96cb0be3ce89	名字
dialogue	dialogue:0x0418:242:0	5e8c9902207afaeb7120430c585a445f21e92932081d64bc99f80e4925bcb002	工作
dialogue	dialogue:0x0418:246:0	b49f425a7e1f9cff3856329ada223f2f9d368f15a00cf48df16ca95986137fe8	再見
dialogue	dialogue:0x0418:24a:0	dcd69bed70a827d5fdda1d28272d508c795fb32cebab243d5208ec9ef89f6453	符文
dialogue	dialogue:0x0418:24f:0	cd99760aa9d343044f0b1ff81585d7167e1e7e76d3dccbdfbe21d7acc1edf7d4	真言
dialogue	dialogue:0x0418:256:0	45b220649dd5bf85626c94e6eaf3df82b5ebce67ea55cd58e510d40bef504573	她優雅地行了個屈膝禮。@我叫Ariana。@
dialogue	dialogue:0x0418:284:0	5ba8480db3979564e506e3bdd61f661aec1bf439458faf80ee9d39cf79945fd5	@我正在學習成為吟遊詩人。我最喜歡彈彈琴。@
dialogue	dialogue:0x0418:29:0	04da99d034f0e22d723da1283dfb22e8d2b35f332b6c10018f1a86431d6db1d3	@你好..@
dialogue	dialogue:0x0418:2c6:0	9058f79c893a1d7e20b13009b95b9cf3211478a91a47e2ad65bdfedad6fc98f4	吟遊詩人
dialogue	dialogue:0x0418:2cb:0	aba4cc9b8af82df5d4efaade764d6a77466453f3e4156bb0b4e489710516b1c3	演奏
dialogue	dialogue:0x0418:2d0:0	5900ca4c4304f9b83530cf0a0edc92b468435d3e5625f38f8391f69cf3322563	@我長大後想當吟遊詩人。他們比誰都過得開心！@
dialogue	dialogue:0x0418:317:0	00c4285274fcc5d6fba2ee58daf0d8c2b9b825b68d35d65d0e90a9bb333a51b5	快樂
dialogue	dialogue:0x0418:31b:0	dacaeca555942844699051a2aff3a78d332344853f918b713b3e9a01fd7004c8	@我從這麼高的時候就開始學習當吟遊詩人了。@ 她舉起三根手指。*
dialogue	dialogue:0x0418:371:0	ad081b00e5e651ecb39fe7b5731b8ac8016bc5295ae60b47e16140414fd26d17	@我很想為你演奏，但我還不夠好。@
dialogue	dialogue:0x0418:39:0	80900408e90baec775d3cfbd4f334ca43494ae6c994022894af57c9bb723f4e7	@你好，Ariana！@
dialogue	dialogue:0x0418:3b4:0	6c66f7fe251dd9bdf44fd5889b4337788169ba5104c64caba314863f0a1ab681	她暫時別過臉去，然後轉過身來，臉微紅。@如果我長大後，你能回來聽我唱歌嗎？@
